2025-09-10 14:14:25,696 - INFO - Magnetometer X:70.05, Y:115.80, Z:-66.15, Heading:8.51
2025-09-10 14:14:26,200 - INFO - Magnetometer X:70.65, Y:116.10, Z:-66.30, Heading:9.52
2025-09-10 14:14:26,704 - INFO - Magnetometer X:72.00, Y:114.30, Z:-66.15, Heading:0.66
2025-09-10 14:14:27,208 - INFO - Magnetometer X:71.55, Y:114.30, Z:-66.15, Heading:0.69
2025-09-10 14:14:27,712 - INFO - Magnetometer X:70.65, Y:114.45, Z:-66.30, Heading:1.48
2025-09-10 14:14:28,216 - INFO - Magnetometer X:71.70, Y:115.35, Z:-66.75, Heading:5.41
2025-09-10 14:14:28,719 - INFO - Magnetometer X:71.55, Y:115.50, Z:-66.15, Heading:6.15
2025-09-10 14:14:29,222 - INFO - Magnetometer X:71.25, Y:115.50, Z:-67.65, Heading:6.30
2025-09-10 14:14:29,726 - INFO - Magnetometer X:70.80, Y:113.85, Z:-66.60, Heading:358.54
2025-09-10 14:14:30,229 - INFO - Magnetometer X:71.70, Y:114.45, Z:-67.05, Heading:1.36
2025-09-10 14:14:30,732 - INFO - Magnetometer X:70.80, Y:115.50, Z:-66.90, Heading:6.54
2025-09-10 14:14:31,235 - INFO - Magnetometer X:70.65, Y:115.35, Z:-65.25, Heading:5.89
2025-09-10 14:14:31,739 - INFO - Magnetometer X:72.15, Y:115.65, Z:-66.75, Heading:6.52
2025-09-10 14:14:32,242 - INFO - Magnetometer X:69.45, Y:113.70, Z:-66.75, Heading:357.53
2025-09-10 14:14:32,745 - INFO - Magnetometer X:69.90, Y:114.45, Z:-66.30, Heading:1.58
2025-09-10 14:14:33,250 - INFO - Magnetometer X:70.65, Y:114.90, Z:-66.30, Heading:3.69
2025-09-10 14:14:33,754 - INFO - Magnetometer X:69.15, Y:114.15, Z:-66.75, Heading:360.00
2025-09-10 14:14:34,258 - INFO - Magnetometer X:70.65, Y:115.35, Z:-67.50, Heading:5.89
2025-09-10 14:14:34,763 - INFO - Magnetometer X:70.65, Y:114.15, Z:-66.30, Heading:360.00
2025-09-10 14:14:35,268 - INFO - Magnetometer X:70.95, Y:113.70, Z:-66.30, Heading:357.84
2025-09-10 14:14:35,774 - INFO - Magnetometer X:69.30, Y:114.75, Z:-65.85, Heading:3.34
2025-09-10 14:14:36,279 - INFO - Magnetometer X:70.20, Y:114.45, Z:-66.00, Heading:1.54
2025-09-10 14:14:36,783 - INFO - Magnetometer X:70.05, Y:116.25, Z:-67.95, Heading:10.78
2025-09-10 14:14:37,288 - INFO - Magnetometer X:70.95, Y:116.85, Z:-67.50, Heading:12.76
2025-09-10 14:14:37,792 - INFO - Magnetometer X:69.45, Y:115.65, Z:-66.30, Heading:8.19
2025-09-10 14:14:38,296 - INFO - Magnetometer X:70.50, Y:115.50, Z:-66.15, Heading:6.71
2025-09-10 14:14:38,800 - INFO - Magnetometer X:70.80, Y:116.70, Z:-66.90, Heading:12.22
2025-09-10 14:14:39,305 - INFO - Magnetometer X:70.95, Y:116.10, Z:-65.25, Heading:9.29
2025-09-10 14:14:39,808 - INFO - Magnetometer X:70.80, Y:115.80, Z:-66.15, Heading:7.98
2025-09-10 14:14:40,311 - INFO - Magnetometer X:70.20, Y:115.35, Z:-65.55, Heading:6.13
2025-09-10 14:14:40,813 - INFO - Magnetometer X:71.70, Y:116.85, Z:-64.50, Heading:12.03
2025-09-10 14:14:41,316 - INFO - Magnetometer X:69.15, Y:120.30, Z:-66.30, Heading:31.27
2025-09-10 14:14:41,819 - INFO - Magnetometer X:65.25, Y:125.25, Z:-67.65, Heading:60.72
2025-09-10 14:14:42,322 - INFO - Magnetometer X:64.95, Y:124.20, Z:-66.75, Heading:59.48
2025-09-10 14:14:42,824 - INFO - Magnetometer X:63.00, Y:123.30, Z:-66.90, Heading:66.52
2025-09-10 14:14:43,327 - INFO - Magnetometer X:63.45, Y:126.15, Z:-67.05, Heading:69.76
2025-09-10 14:14:43,830 - INFO - Magnetometer X:62.55, Y:124.80, Z:-66.90, Heading:71.69
2025-09-10 14:14:44,333 - INFO - Magnetometer X:62.40, Y:123.45, Z:-68.55, Heading:70.05
2025-09-10 14:14:44,837 - INFO - Magnetometer X:63.30, Y:124.05, Z:-67.20, Heading:66.64
2025-09-10 14:14:45,341 - INFO - Magnetometer X:61.95, Y:124.20, Z:-66.75, Heading:73.77
2025-09-10 14:14:45,845 - INFO - Magnetometer X:63.45, Y:124.20, Z:-67.50, Heading:66.24
2025-09-10 14:14:46,350 - INFO - Magnetometer X:63.75, Y:123.60, Z:-67.20, Heading:63.43
2025-09-10 14:14:46,854 - INFO - Magnetometer X:64.20, Y:124.20, Z:-67.80, Heading:62.75
2025-09-10 14:14:47,358 - INFO - Magnetometer X:62.25, Y:126.30, Z:-67.95, Heading:75.13
2025-09-10 14:14:47,862 - INFO - Magnetometer X:62.55, Y:123.60, Z:-67.65, Heading:69.54
2025-09-10 14:14:48,366 - INFO - Magnetometer X:62.40, Y:124.65, Z:-67.80, Heading:72.18
2025-09-10 14:14:48,870 - INFO - Magnetometer X:62.40, Y:125.40, Z:-67.50, Heading:73.30
2025-09-10 14:14:49,375 - INFO - Magnetometer X:63.00, Y:125.25, Z:-66.60, Heading:70.30
2025-09-10 14:14:49,879 - INFO - Magnetometer X:63.90, Y:124.20, Z:-66.30, Heading:64.12
2025-09-10 14:14:50,383 - INFO - Magnetometer X:63.00, Y:124.50, Z:-67.65, Heading:68.99
2025-09-10 14:14:50,887 - INFO - Magnetometer X:64.05, Y:125.55, Z:-66.60, Heading:66.21
2025-09-10 14:14:51,390 - INFO - Magnetometer X:61.80, Y:126.00, Z:-65.10, Heading:76.82
2025-09-10 14:14:51,893 - INFO - Magnetometer X:51.30, Y:120.90, Z:-67.20, Heading:138.85
2025-09-10 14:14:52,396 - INFO - Magnetometer X:46.80, Y:112.05, Z:-66.90, Heading:189.75
2025-09-10 14:14:52,900 - INFO - Magnetometer X:47.40, Y:114.45, Z:-67.50, Heading:178.52
2025-09-10 14:14:53,403 - INFO - Magnetometer X:47.40, Y:112.95, Z:-68.25, Heading:185.89
2025-09-10 14:14:53,906 - INFO - Magnetometer X:47.25, Y:112.80, Z:-67.20, Heading:186.54
2025-09-10 14:14:54,408 - INFO - Magnetometer X:46.80, Y:114.30, Z:-67.20, Heading:179.30
2025-09-10 14:14:54,911 - INFO - Magnetometer X:46.80, Y:114.30, Z:-67.65, Heading:179.30
2025-09-10 14:14:55,414 - INFO - Magnetometer X:48.15, Y:113.40, Z:-67.50, Heading:183.95
2025-09-10 14:14:55,917 - INFO - Magnetometer X:46.95, Y:113.70, Z:-67.80, Heading:182.13
2025-09-10 14:14:56,421 - INFO - Magnetometer X:50.55, Y:103.80, Z:-67.20, Heading:230.69
2025-09-10 14:14:56,925 - INFO - Magnetometer X:61.65, Y:104.40, Z:-66.75, Heading:285.07
2025-09-10 14:14:57,429 - INFO - Magnetometer X:60.45, Y:100.95, Z:-66.30, Heading:276.16
2025-09-10 14:14:57,933 - INFO - Magnetometer X:60.75, Y:102.60, Z:-67.20, Heading:278.49
2025-09-10 14:14:58,437 - INFO - Magnetometer X:57.90, Y:102.90, Z:-67.80, Heading:264.29
2025-09-10 14:14:58,941 - INFO - Magnetometer X:59.55, Y:103.35, Z:-65.10, Heading:272.78
2025-09-10 14:14:59,445 - INFO - Magnetometer X:60.00, Y:100.65, Z:-65.10, Heading:274.13
2025-09-10 14:14:59,950 - INFO - Magnetometer X:59.40, Y:102.45, Z:-67.50, Heading:271.84
2025-09-10 14:15:00,454 - INFO - Magnetometer X:60.00, Y:103.35, Z:-67.65, Heading:275.16
2025-09-10 14:15:00,958 - INFO - Magnetometer X:66.90, Y:105.60, Z:-67.05, Heading:312.65
2025-09-10 14:15:01,462 - INFO - Magnetometer X:70.95, Y:114.15, Z:-66.30, Heading:360.00
2025-09-10 14:15:01,966 - INFO - Magnetometer X:70.50, Y:112.35, Z:-67.65, Heading:351.09
2025-09-10 14:15:02,471 - INFO - Magnetometer X:70.50, Y:112.35, Z:-67.95, Heading:351.09
2025-09-10 14:15:02,974 - INFO - Magnetometer X:70.80, Y:110.85, Z:-67.65, Heading:344.34
2025-09-10 14:15:03,476 - INFO - Magnetometer X:69.75, Y:111.15, Z:-66.60, Heading:344.37
2025-09-10 14:15:03,979 - INFO - Magnetometer X:69.15, Y:111.00, Z:-66.75, Heading:342.72
2025-09-10 14:15:04,482 - INFO - Magnetometer X:71.55, Y:111.60, Z:-66.90, Heading:348.49
2025-09-10 14:15:04,985 - INFO - Magnetometer X:70.95, Y:109.80, Z:-68.25, Heading:339.96
2025-09-10 14:15:05,487 - INFO - Magnetometer X:70.65, Y:110.55, Z:-66.75, Heading:342.79
